commodity,market,region,pricetype,strategy,forecast_date,horizon_months,forecast_price_kes,forecast_lower,forecast_upper,test_mape,months_stale,confidence
Beans (mixed),Gatundu,Central,Retail,chronos,2026-12-01,12,146.58,130.09,167.93,2.99,3,high
Beans (mixed),Gatundu,Central,Retail,chronos,2027-01-01,12,145.67,131.01,168.57,2.99,3,high
Beans (mixed),Gatundu,Central,Retail,chronos,2027-02-01,12,144.29,125.42,164.17,2.99,3,high
Beans (mixed),Gatundu,Central,Retail,chronos,2027-03-01,12,142.0,124.14,162.34,2.99,3,high
Beans (mixed),Gatundu,Central,Retail,chronos,2027-04-01,12,142.92,121.48,163.07,2.99,3,high
Beans (mixed),Gatundu,Central,Retail,chronos,2027-05-01,12,142.46,119.74,166.28,2.99,3,high
Beans (mixed),Gatundu,Central,Retail,chronos,2027-06-01,12,144.75,115.25,166.37,2.99,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-07-01,3,112.34,106.29,120.93,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-08-01,3,112.34,101.27,126.04,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-09-01,3,112.34,96.08,127.74,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-07-01,6,113.19,105.53,125.1,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-08-01,6,113.19,102.12,126.8,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-09-01,6,114.04,99.49,130.21,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-10-01,6,113.61,96.93,133.7,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-11-01,6,112.34,92.76,136.25,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-12-01,6,111.48,91.83,133.87,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-07-01,12,112.34,106.38,122.72,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-08-01,12,114.46,104.68,124.25,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-09-01,12,114.04,103.74,128.51,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-10-01,12,113.19,98.72,126.89,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-11-01,12,112.34,96.68,129.44,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2026-12-01,12,111.48,94.46,131.06,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2027-01-01,12,112.34,89.36,131.91,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2027-02-01,12,109.78,85.95,132.85,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2027-03-01,12,109.36,85.95,134.46,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2027-04-01,12,108.93,85.1,132.85,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2027-05-01,12,108.51,81.7,133.78,9.4,3,high
Beans (mixed),Githurai,Nairobi,Retail,chronos,2027-06-01,12,108.08,84.0,129.53,9.4,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-07-01,3,178.75,169.96,180.8,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-08-01,3,177.29,162.05,180.7,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-09-01,3,177.77,150.42,180.7,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-07-01,6,178.75,172.79,182.66,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-08-01,6,178.75,161.07,181.68,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-09-01,6,178.75,155.31,180.7,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-10-01,6,177.77,154.33,180.8,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-11-01,6,176.31,144.37,180.8,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-12-01,6,174.84,139.68,180.7,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-07-01,12,179.24,172.79,181.78,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-08-01,12,178.75,165.96,181.68,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-09-01,12,177.29,155.21,181.78,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-10-01,12,175.82,150.42,181.68,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-11-01,12,176.8,150.33,182.66,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2026-12-01,12,173.38,147.3,182.66,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2027-01-01,12,172.89,139.68,182.76,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2027-02-01,12,171.91,139.68,182.66,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2027-03-01,12,171.43,139.68,182.76,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2027-04-01,12,169.96,137.63,182.66,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2027-05-01,12,167.52,135.77,181.78,9.54,3,high
Beans (mixed),Hola,Coast,Retail,chronos,2027-06-01,12,166.54,135.77,180.8,9.54,3,high
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-07-01,3,156.15,146.76,163.58,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-08-01,3,155.22,137.47,168.42,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-09-01,3,155.22,128.17,171.3,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-07-01,6,156.15,142.95,165.54,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-08-01,6,155.22,134.77,169.16,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-09-01,6,154.29,130.12,174.83,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-10-01,6,155.22,120.83,179.38,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-11-01,6,152.43,121.48,176.69,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-12-01,6,150.57,114.14,177.53,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-07-01,12,156.15,142.11,164.51,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-08-01,12,155.22,137.56,171.11,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-09-01,12,155.22,129.1,171.2,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-10-01,12,151.5,127.15,169.53,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-11-01,12,151.97,122.87,173.9,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2026-12-01,12,150.11,114.88,177.8,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2027-01-01,12,148.25,109.58,184.22,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2027-02-01,12,149.64,111.26,185.24,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2027-03-01,12,148.25,115.81,183.19,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2027-04-01,12,145.92,108.37,173.99,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2027-05-01,12,145.92,101.12,174.74,15.88,3,medium
Beans (mixed),Iciara,Eastern,Retail,chronos,2027-06-01,12,143.14,94.8,172.88,15.88,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-07-01,3,140.32,129.77,143.8,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-08-01,3,138.57,124.63,144.76,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-09-01,3,138.14,123.67,148.16,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-07-01,6,140.32,135.09,144.68,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-08-01,6,140.32,128.03,148.16,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-09-01,6,140.32,127.24,147.29,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-10-01,6,139.88,120.27,148.25,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-11-01,6,139.01,115.83,147.38,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-12-01,6,137.7,114.96,148.25,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-07-01,12,140.32,133.35,143.8,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-08-01,12,138.57,127.24,146.42,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-09-01,12,139.88,125.5,149.9,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-10-01,12,138.57,123.76,152.61,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-11-01,12,136.83,115.04,151.82,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2026-12-01,12,135.96,110.51,154.35,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2027-01-01,12,136.83,107.98,155.22,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2027-02-01,12,135.09,108.94,156.96,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2027-03-01,12,133.78,104.41,156.88,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2027-04-01,12,135.09,103.63,156.96,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2027-05-01,12,132.47,102.67,156.09,14.05,3,medium
Beans (mixed),Kalundu,Eastern,Retail,chronos,2027-06-01,12,131.6,100.92,157.23,14.05,3,medium
Beans (mixed),Karatina,Central,Retail,sarima,2026-07-01,3,142.09,116.37,167.81,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-08-01,3,143.85,109.96,177.75,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-09-01,3,134.28,93.93,174.63,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-07-01,6,142.09,116.37,167.81,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-08-01,6,143.85,109.96,177.75,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-09-01,6,134.28,93.93,174.63,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-10-01,6,135.78,89.79,181.78,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-11-01,6,132.41,81.46,183.35,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-12-01,6,137.5,81.99,193.02,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-07-01,12,142.09,116.37,167.81,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-08-01,12,143.85,109.96,177.75,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-09-01,12,134.28,93.93,174.63,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-10-01,12,135.78,89.79,181.78,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-11-01,12,132.41,81.46,183.35,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2026-12-01,12,137.5,81.99,193.02,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2027-01-01,12,138.08,78.39,197.77,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2027-02-01,12,153.3,89.66,216.93,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2027-03-01,12,162.59,95.28,229.89,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2027-04-01,12,161.51,90.69,232.34,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2027-05-01,12,148.53,74.4,222.65,24.94,3,low
Beans (mixed),Karatina,Central,Retail,sarima,2027-06-01,12,148.77,71.55,225.99,24.94,3,low
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-07-01,3,120.91,111.72,132.75,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-08-01,3,120.91,105.41,137.77,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-09-01,3,121.98,107.63,140.0,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-07-01,6,121.98,110.5,135.69,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-08-01,6,120.55,102.61,137.27,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-09-01,6,120.55,102.4,137.91,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-10-01,6,121.27,103.18,142.79,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-11-01,6,120.55,101.82,142.79,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-12-01,6,117.68,95.43,141.36,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-07-01,12,121.27,109.0,132.1,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-08-01,12,121.98,104.62,137.84,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-09-01,12,121.27,105.19,140.0,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-10-01,12,121.27,101.1,141.5,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-11-01,12,122.7,102.61,145.74,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2026-12-01,12,119.83,98.88,147.82,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2027-01-01,12,121.27,94.72,145.09,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2027-02-01,12,124.14,93.86,151.55,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2027-03-01,12,123.78,91.56,146.96,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2027-04-01,12,121.27,90.91,147.1,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2027-05-01,12,123.42,88.26,147.82,9.15,3,high
Beans (mixed),Kerugoya,Central,Retail,chronos,2027-06-01,12,120.19,91.78,153.84,9.15,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-07-01,3,174.96,165.75,183.14,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-08-01,3,172.91,159.51,185.19,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-09-01,3,170.86,142.11,183.14,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-07-01,6,173.42,166.77,181.2,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-08-01,6,174.45,159.41,184.17,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-09-01,6,172.91,148.36,184.17,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-10-01,6,171.38,147.23,185.19,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-11-01,6,172.91,140.07,188.36,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-12-01,6,170.86,134.75,183.45,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-07-01,12,172.91,164.73,185.19,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-08-01,12,172.91,158.28,186.31,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-09-01,12,172.4,146.0,184.17,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-10-01,12,168.82,140.89,182.12,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-11-01,12,170.86,134.03,182.12,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2026-12-01,12,168.82,127.79,184.37,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2027-01-01,12,167.28,122.27,185.29,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2027-02-01,12,161.14,107.33,183.24,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2027-03-01,12,162.68,108.35,185.29,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2027-04-01,12,170.35,109.37,190.51,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2027-05-01,12,171.38,106.2,194.6,3.83,3,high
Beans (mixed),Kiambu,Central,Retail,chronos,2027-06-01,12,169.84,108.04,192.86,3.83,3,high
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-07-01,3,92.84,83.7,103.48,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-08-01,3,89.06,73.21,108.76,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-09-01,3,89.06,70.12,110.27,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-07-01,6,89.82,81.51,103.48,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-08-01,6,89.06,71.63,106.04,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-09-01,6,89.06,66.34,108.84,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-10-01,6,89.06,64.53,111.1,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-11-01,6,89.06,61.89,117.89,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-12-01,6,89.06,61.82,123.03,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-07-01,12,90.57,81.44,110.2,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-08-01,12,89.06,76.16,116.23,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-09-01,12,89.06,66.42,112.84,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-10-01,12,89.06,65.59,120.01,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-11-01,12,89.06,61.14,132.24,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2026-12-01,12,89.06,60.83,133.59,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2027-01-01,12,89.06,55.85,134.35,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2027-02-01,12,90.95,55.7,134.5,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2027-03-01,12,93.21,65.29,133.74,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2027-04-01,12,95.1,63.32,137.37,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2027-05-01,12,96.23,65.44,143.41,10.15,3,medium
Beans (mixed),Kianjai,Eastern,Retail,chronos,2027-06-01,12,95.86,69.59,139.71,10.15,3,medium
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-07-01,3,152.04,135.26,158.06,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-08-01,3,151.05,132.2,158.95,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-09-01,3,150.06,130.22,159.05,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-07-01,6,152.04,140.98,157.17,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-08-01,6,150.56,132.2,156.98,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-09-01,6,149.08,126.27,155.99,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-10-01,6,149.57,123.9,158.95,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-11-01,6,148.09,114.42,159.05,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-12-01,6,149.08,121.04,159.05,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-07-01,12,152.04,143.15,158.06,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-08-01,12,151.05,131.11,158.95,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-09-01,12,150.06,124.2,159.05,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-10-01,12,145.13,118.08,160.04,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-11-01,12,146.12,116.0,160.92,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2026-12-01,12,144.63,114.33,159.94,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2027-01-01,12,146.12,115.41,162.11,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2027-02-01,12,144.14,115.41,164.08,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2027-03-01,12,146.12,115.51,162.9,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2027-04-01,12,144.63,115.02,167.05,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2027-05-01,12,144.14,112.94,170.9,3.83,3,high
Beans (mixed),Kibuye,Nyanza,Retail,chronos,2027-06-01,12,142.17,107.51,176.72,3.83,3,high
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-08-01,3,139.22,125.72,152.73,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-09-01,3,139.19,117.48,160.91,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-10-01,3,142.23,114.37,170.09,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-08-01,6,139.22,125.72,152.73,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-09-01,6,139.19,117.48,160.91,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-10-01,6,142.23,114.37,170.09,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-11-01,6,141.02,108.14,173.9,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-12-01,6,141.92,104.7,179.14,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-01-01,6,142.56,101.45,183.67,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-08-01,12,139.22,125.72,152.73,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-09-01,12,139.19,117.48,160.91,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-10-01,12,142.23,114.37,170.09,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-11-01,12,141.02,108.14,173.9,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2026-12-01,12,141.92,104.7,179.14,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-01-01,12,142.56,101.45,183.67,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-02-01,12,143.14,98.48,187.81,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-03-01,12,143.99,96.03,191.94,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-04-01,12,144.27,93.24,195.3,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-05-01,12,142.4,88.47,196.34,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-06-01,12,147.62,90.93,204.3,11.62,2,medium
Beans (mixed),Kilifi,Coast,Retail,sarima,2027-07-01,12,146.15,86.83,205.46,11.62,2,medium
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-07-01,3,131.11,118.47,146.81,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-08-01,3,133.07,117.76,150.81,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-09-01,3,135.03,116.82,152.3,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-07-01,6,132.68,120.04,147.59,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-08-01,6,138.17,115.33,150.81,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-09-01,6,135.03,118.15,153.09,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-10-01,6,136.21,115.25,155.6,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-11-01,6,140.53,115.17,160.15,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-12-01,6,140.13,113.76,154.74,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-07-01,12,134.25,116.9,146.89,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-08-01,12,136.99,116.9,149.16,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-09-01,12,138.96,116.9,152.3,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-10-01,12,139.74,116.11,156.39,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-11-01,12,139.74,115.33,157.8,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2026-12-01,12,136.99,116.9,157.88,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2027-01-01,12,133.85,111.32,155.68,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2027-02-01,12,133.07,106.61,157.17,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2027-03-01,12,137.39,108.81,157.09,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2027-04-01,12,133.46,110.46,158.58,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2027-05-01,12,138.56,109.12,159.68,7.89,3,high
Beans (mixed),Kimulot,Rift Valley,Retail,chronos,2027-06-01,12,140.13,105.98,161.02,7.89,3,high
Beans (mixed),Kipkaren,Rift Valley,Retail,chronos,2026-07-01,3,176.32,159.57,194.83,13.3,3,medium
Beans (mixed),Kipkaren,Rift Valley,Retail,chronos,2026-08-01,3,172.91,151.97,193.08,13.3,3,medium
Beans (mixed),Kipkaren,Rift Valley,Retail,chronos,2026-09-01,3,164.15,132.39,193.96,13.3,3,medium
Beans (mixed),Kipkaren,Rift Valley,Retail,chronos,2026-07-01,6,176.32,159.57,186.07,13.3,3,medium
Beans (mixed),Kipkaren,Rift Valley,Retail,chronos,2026-08-01,6,172.43,147.1,192.01,13.3,3,medium
