commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category,rainfall_source
Beans (dry),Eldoret,Wholesale,2012-03-01,63.0,38.26,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-04-01,81.4888888888889,426.14,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-05-01,97.6,297.58,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-06-01,97.77777777777776,207.06,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-07-01,85.75555555555556,112.33,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-08-01,80.8,201.27,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-09-01,76.75555555555556,218.41,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-10-01,76.16666666666667,208.17,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-11-01,72.2,268.32,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2012-12-01,65.0,151.03,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-01-01,66.66666666666667,48.87,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-02-01,75.0,14.55,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-03-01,83.2,197.66,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-04-01,100.0,397.36,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-05-01,94.41111111111113,215.78,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-06-01,77.24444444444444,78.97,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-07-01,70.6,98.37,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-08-01,75.0,204.26,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-09-01,79.25555555555556,202.76,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-10-01,87.4,149.22,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-11-01,95.0,137.77,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2013-12-01,95.0,94.03,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-01-01,93.0,9.7,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-02-01,79.57777777777778,49.64,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-03-01,93.44444444444444,131.49,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-04-01,100.0,88.11,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-05-01,95.0,227.95,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-06-01,90.0,132.55,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-07-01,77.83333333333333,130.11,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-08-01,79.0,160.75,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-09-01,75.0,146.68,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-10-01,81.11111111111111,283.7,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-11-01,75.0,128.73,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2014-12-01,87.75,70.61,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-01-01,90.0,2.37,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-02-01,95.5,29.42,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-03-01,96.25,61.61,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-04-01,77.47222222222223,289.62,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-05-01,75.0,336.24,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-06-01,71.5,271.56,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-07-01,67.39555555555556,139.39,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-08-01,61.22222222222222,130.09,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-09-01,60.0,139.84,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-10-01,73.025,169.37,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-11-01,77.5,357.77,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2015-12-01,78.88888888888889,137.94,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-01-01,77.77777777777777,78.13,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-02-01,80.0,13.82,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-03-01,85.2,62.85,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-04-01,92.5,386.33,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-05-01,90.0,263.61,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-06-01,90.0,175.24,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-07-01,88.5,262.78,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-08-01,85.0,154.89,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-09-01,83.75,207.35999999999999,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-10-01,75.0,99.21,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-11-01,75.0,104.01,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2016-12-01,77.5,12.33,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-01-01,80.0,54.06,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-02-01,90.0,84.91,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-03-01,100.0,109.34,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-04-01,110.0,139.8,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-05-01,110.0,293.15,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-06-01,102.0,137.55,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-07-01,115.0,267.1,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-08-01,109.6,310.31,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-09-01,98.0,403.69,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-10-01,95.77777777777776,217.17,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-11-01,100.0,200.15,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2017-12-01,93.125,21.23,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-01-01,98.8,15.25,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-02-01,85.33333333333333,36.89,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-03-01,90.0,267.5,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-04-01,90.0,460.75,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-05-01,84.2,524.34,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-06-01,80.0,365.69,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-07-01,81.25,272.9,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-08-01,85.0,268.11,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-09-01,82.75,140.2,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-10-01,78.75,137.18,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-11-01,80.0,86.09,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2018-12-01,84.5625,106.79,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-01-01,97.83333333333331,18.53,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-02-01,91.75,22.8,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-03-01,96.6,53.81,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-04-01,108.0,178.75,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-05-01,110.0,268.08,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-06-01,108.0,398.71,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-07-01,100.0,246.71,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-08-01,95.0,398.7,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-09-01,90.0,229.38,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-10-01,86.5,333.96,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-11-01,88.5,234.93,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2019-12-01,90.0,283.43,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-01-01,90.0,175.77,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-02-01,105.0,99.75,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-03-01,110.0,312.04,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-04-01,110.0,392.95,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-05-01,116.66666666666669,380.17,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-06-01,133.45555555555555,452.3,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-07-01,170.0,289.68,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-08-01,156.5,404.40999999999997,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-09-01,88.88888888888889,410.75,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-10-01,88.88888888888889,245.46,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2020-11-01,88.88888888888889,225.86,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-02-01,117.5,35.95,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-03-01,110.0,50.51,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-04-01,110.0,189.29,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-05-01,94.92222222222222,368.59,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-06-01,101.15555555555557,70.95,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-07-01,115.0,180.83,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-08-01,111.66666666666669,202.92000000000002,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-09-01,115.0,304.92,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-10-01,115.0,166.39000000000001,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-11-01,85.0,83.5,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2021-12-01,72.8,75.61,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-01-01,64.66666666666667,83.16,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-02-01,97.5,37.69,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-03-01,71.9,73.02,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-04-01,95.38888888888889,161.25,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-05-01,85.0,234.70000000000002,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-06-01,105.0,119.7,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-07-01,107.22222222222224,232.57999999999998,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-08-01,132.0,423.57,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-09-01,104.5,342.33,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-10-01,90.0,146.67,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2022-11-01,132.5,85.67,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-01-01,145.41666666666666,9.23,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-02-01,166.25,10.2,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-03-01,175.83333333333334,383.44,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-04-01,172.5,381.73,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-05-01,183.3333333333333,201.03,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-06-01,183.9583333333333,307.86,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-07-01,178.75,215.7,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-08-01,177.77777777777777,184.93,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-10-01,200.0,240.43,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2023-11-01,160.0,314.49,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2024-01-01,177.77777777777777,138.04,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2024-07-01,124.44444444444444,367.0,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2024-08-01,146.66666666666666,324.61,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2024-09-01,150.0,266.93,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2025-06-01,175.0,185.14,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2025-09-01,105.55555555555556,237.85999999999999,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2026-02-01,147.77777777777777,214.82,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2026-03-01,126.66666666666669,342.92,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2026-04-01,110.0,205.04,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Eldoret,Wholesale,2026-05-01,105.0,291.13,,,FEWS,Rift Valley,0.506738,35.2713,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Garissa,Wholesale,2012-06-01,80.0,25.64,,,FEWS,North Eastern,-0.456614,39.6455,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Garissa,Wholesale,2012-07-01,75.55555555555556,5.32,,,FEWS,North Eastern,-0.456614,39.6455,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Garissa,Wholesale,2013-05-01,72.22222222222223,68.73,,,FEWS,North Eastern,-0.456614,39.6455,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
Beans (dry),Garissa,Wholesale,2013-06-01,72.22222222222223,5.8500000000000005,,,FEWS,North Eastern,-0.456614,39.6455,pulses and nuts,NASA POWER PRECTOTCORR monthly sum
