market,admin1,latitude,longitude,date,rainfall_mm_market
Alango Arba,North Eastern,-0.1,39.99,2023-01-01,13.95
Alango Arba,North Eastern,-0.1,39.99,2023-02-01,0.0
Alango Arba,North Eastern,-0.1,39.99,2023-03-01,32.86
Alango Arba,North Eastern,-0.1,39.99,2023-04-01,228.0
Alango Arba,North Eastern,-0.1,39.99,2023-05-01,29.45
Alango Arba,North Eastern,-0.1,39.99,2023-06-01,216.9
Alango Arba,North Eastern,-0.1,39.99,2023-07-01,17.67
Alango Arba,North Eastern,-0.1,39.99,2023-08-01,19.22
Alango Arba,North Eastern,-0.1,39.99,2023-09-01,7.2
Alango Arba,North Eastern,-0.1,39.99,2023-10-01,63.55
Alango Arba,North Eastern,-0.1,39.99,2023-11-01,387.0
Alango Arba,North Eastern,-0.1,39.99,2023-12-01,41.54
Alango Arba,North Eastern,-0.1,39.99,2024-01-01,12.4
Alango Arba,North Eastern,-0.1,39.99,2024-02-01,42.63
Alango Arba,North Eastern,-0.1,39.99,2024-03-01,16.12
Alango Arba,North Eastern,-0.1,39.99,2024-04-01,162.9
Alango Arba,North Eastern,-0.1,39.99,2024-05-01,39.68
Alango Arba,North Eastern,-0.1,39.99,2024-06-01,7.5
Alango Arba,North Eastern,-0.1,39.99,2024-07-01,7.44
Alango Arba,North Eastern,-0.1,39.99,2024-08-01,16.43
Alango Arba,North Eastern,-0.1,39.99,2024-09-01,3.6
Alango Arba,North Eastern,-0.1,39.99,2024-10-01,4.34
Alango Arba,North Eastern,-0.1,39.99,2024-11-01,134.7
Alango Arba,North Eastern,-0.1,39.99,2024-12-01,8.06
Alango Arba,North Eastern,-0.1,39.99,2025-01-01,2.48
Alango Arba,North Eastern,-0.1,39.99,2025-02-01,0.56
Alango Arba,North Eastern,-0.1,39.99,2025-03-01,89.59
Alango Arba,North Eastern,-0.1,39.99,2025-04-01,108.3
Alango Arba,North Eastern,-0.1,39.99,2025-05-01,39.68
Alango Arba,North Eastern,-0.1,39.99,2025-06-01,33.0
Alango Arba,North Eastern,-0.1,39.99,2025-07-01,6.2
Alango Arba,North Eastern,-0.1,39.99,2025-08-01,8.37
Alango Arba,North Eastern,-0.1,39.99,2025-09-01,7.8
Alango Arba,North Eastern,-0.1,39.99,2025-10-01,16.74
Alango Arba,North Eastern,-0.1,39.99,2025-11-01,36.3
Alango Arba,North Eastern,-0.1,39.99,2025-12-01,9.92
Alemsekon,Rift Valley,3.53,34.82,2006-01-01,2.48
Alemsekon,Rift Valley,3.53,34.82,2006-02-01,25.76
Alemsekon,Rift Valley,3.53,34.82,2006-03-01,58.59
Alemsekon,Rift Valley,3.53,34.82,2006-04-01,97.2
Alemsekon,Rift Valley,3.53,34.82,2006-05-01,61.69
Alemsekon,Rift Valley,3.53,34.82,2006-06-01,38.1
Alemsekon,Rift Valley,3.53,34.82,2006-07-01,60.76
Alemsekon,Rift Valley,3.53,34.82,2006-08-01,92.07
Alemsekon,Rift Valley,3.53,34.82,2006-09-01,29.4
Alemsekon,Rift Valley,3.53,34.82,2006-10-01,65.1
Alemsekon,Rift Valley,3.53,34.82,2006-11-01,134.7
Alemsekon,Rift Valley,3.53,34.82,2006-12-01,75.33
Alemsekon,Rift Valley,3.53,34.82,2007-01-01,17.36
Alemsekon,Rift Valley,3.53,34.82,2007-02-01,42.56
Alemsekon,Rift Valley,3.53,34.82,2007-03-01,24.49
Alemsekon,Rift Valley,3.53,34.82,2007-04-01,96.6
Alemsekon,Rift Valley,3.53,34.82,2007-05-01,99.51
Alemsekon,Rift Valley,3.53,34.82,2007-06-01,77.4
Alemsekon,Rift Valley,3.53,34.82,2007-07-01,82.46
Alemsekon,Rift Valley,3.53,34.82,2007-08-01,88.66
Alemsekon,Rift Valley,3.53,34.82,2007-09-01,77.4
Alemsekon,Rift Valley,3.53,34.82,2007-10-01,42.16
Alemsekon,Rift Valley,3.53,34.82,2007-11-01,23.1
Alemsekon,Rift Valley,3.53,34.82,2007-12-01,26.97
Alemsekon,Rift Valley,3.53,34.82,2008-01-01,17.05
Alemsekon,Rift Valley,3.53,34.82,2008-02-01,0.58
Alemsekon,Rift Valley,3.53,34.82,2008-03-01,25.42
Alemsekon,Rift Valley,3.53,34.82,2008-04-01,90.3
Alemsekon,Rift Valley,3.53,34.82,2008-05-01,18.91
Alemsekon,Rift Valley,3.53,34.82,2008-06-01,25.2
Alemsekon,Rift Valley,3.53,34.82,2008-07-01,41.85
Alemsekon,Rift Valley,3.53,34.82,2008-08-01,23.56
Alemsekon,Rift Valley,3.53,34.82,2008-09-01,63.3
Alemsekon,Rift Valley,3.53,34.82,2008-10-01,87.11
Alemsekon,Rift Valley,3.53,34.82,2008-11-01,49.8
Alemsekon,Rift Valley,3.53,34.82,2008-12-01,1.55
Alemsekon,Rift Valley,3.53,34.82,2009-01-01,26.35
Alemsekon,Rift Valley,3.53,34.82,2009-02-01,9.52
Alemsekon,Rift Valley,3.53,34.82,2009-03-01,15.19
Alemsekon,Rift Valley,3.53,34.82,2009-04-01,67.5
Alemsekon,Rift Valley,3.53,34.82,2009-05-01,41.23
Alemsekon,Rift Valley,3.53,34.82,2009-06-01,13.8
Alemsekon,Rift Valley,3.53,34.82,2009-07-01,7.44
Alemsekon,Rift Valley,3.53,34.82,2009-08-01,8.37
Alemsekon,Rift Valley,3.53,34.82,2009-09-01,15.3
Alemsekon,Rift Valley,3.53,34.82,2009-10-01,45.57
Alemsekon,Rift Valley,3.53,34.82,2009-11-01,15.6
Alemsekon,Rift Valley,3.53,34.82,2009-12-01,91.14
Alemsekon,Rift Valley,3.53,34.82,2010-01-01,37.2
Alemsekon,Rift Valley,3.53,34.82,2010-02-01,14.84
Alemsekon,Rift Valley,3.53,34.82,2010-03-01,98.27
Alemsekon,Rift Valley,3.53,34.82,2010-04-01,64.2
Alemsekon,Rift Valley,3.53,34.82,2010-05-01,125.24
Alemsekon,Rift Valley,3.53,34.82,2010-06-01,40.8
Alemsekon,Rift Valley,3.53,34.82,2010-07-01,34.72
Alemsekon,Rift Valley,3.53,34.82,2010-08-01,50.84
Alemsekon,Rift Valley,3.53,34.82,2010-09-01,20.1
Alemsekon,Rift Valley,3.53,34.82,2010-10-01,22.01
Alemsekon,Rift Valley,3.53,34.82,2010-11-01,19.5
Alemsekon,Rift Valley,3.53,34.82,2010-12-01,2.48
Alemsekon,Rift Valley,3.53,34.82,2011-01-01,1.86
Alemsekon,Rift Valley,3.53,34.82,2011-02-01,2.52
Alemsekon,Rift Valley,3.53,34.82,2011-03-01,44.95
Alemsekon,Rift Valley,3.53,34.82,2011-04-01,33.0
Alemsekon,Rift Valley,3.53,34.82,2011-05-01,59.83
Alemsekon,Rift Valley,3.53,34.82,2011-06-01,38.7
Alemsekon,Rift Valley,3.53,34.82,2011-07-01,32.24
Alemsekon,Rift Valley,3.53,34.82,2011-08-01,76.88
Alemsekon,Rift Valley,3.53,34.82,2011-09-01,45.0
Alemsekon,Rift Valley,3.53,34.82,2011-10-01,49.91
Alemsekon,Rift Valley,3.53,34.82,2011-11-01,147.9
Alemsekon,Rift Valley,3.53,34.82,2011-12-01,14.57
Alemsekon,Rift Valley,3.53,34.82,2012-01-01,0.0
Alemsekon,Rift Valley,3.53,34.82,2012-02-01,0.58
Alemsekon,Rift Valley,3.53,34.82,2012-03-01,6.82
Alemsekon,Rift Valley,3.53,34.82,2012-04-01,116.1
Alemsekon,Rift Valley,3.53,34.82,2012-05-01,120.59
Alemsekon,Rift Valley,3.53,34.82,2012-06-01,28.5
Alemsekon,Rift Valley,3.53,34.82,2012-07-01,77.81
Alemsekon,Rift Valley,3.53,34.82,2012-08-01,165.85
Alemsekon,Rift Valley,3.53,34.82,2012-09-01,60.0
Alemsekon,Rift Valley,3.53,34.82,2012-10-01,60.76
Alemsekon,Rift Valley,3.53,34.82,2012-11-01,36.6
Alemsekon,Rift Valley,3.53,34.82,2012-12-01,60.76
Alemsekon,Rift Valley,3.53,34.82,2013-01-01,4.96
Alemsekon,Rift Valley,3.53,34.82,2013-02-01,0.84
Alemsekon,Rift Valley,3.53,34.82,2013-03-01,61.07
Alemsekon,Rift Valley,3.53,34.82,2013-04-01,118.5
Alemsekon,Rift Valley,3.53,34.82,2013-05-01,100.13
Alemsekon,Rift Valley,3.53,34.82,2013-06-01,39.9
Alemsekon,Rift Valley,3.53,34.82,2013-07-01,71.92
Alemsekon,Rift Valley,3.53,34.82,2013-08-01,50.84
Alemsekon,Rift Valley,3.53,34.82,2013-09-01,29.4
Alemsekon,Rift Valley,3.53,34.82,2013-10-01,61.69
Alemsekon,Rift Valley,3.53,34.82,2013-11-01,53.7
Alemsekon,Rift Valley,3.53,34.82,2013-12-01,20.15
Alemsekon,Rift Valley,3.53,34.82,2014-01-01,2.17
Alemsekon,Rift Valley,3.53,34.82,2014-02-01,3.36
Alemsekon,Rift Valley,3.53,34.82,2014-03-01,33.17
Alemsekon,Rift Valley,3.53,34.82,2014-04-01,37.8
Alemsekon,Rift Valley,3.53,34.82,2014-05-01,60.76
Alemsekon,Rift Valley,3.53,34.82,2014-06-01,36.6
Alemsekon,Rift Valley,3.53,34.82,2014-07-01,52.7
Alemsekon,Rift Valley,3.53,34.82,2014-08-01,62.31
Alemsekon,Rift Valley,3.53,34.82,2014-09-01,51.0
Alemsekon,Rift Valley,3.53,34.82,2014-10-01,88.04
Alemsekon,Rift Valley,3.53,34.82,2014-11-01,56.7
Alemsekon,Rift Valley,3.53,34.82,2014-12-01,37.82
Alemsekon,Rift Valley,3.53,34.82,2015-01-01,4.34
Alemsekon,Rift Valley,3.53,34.82,2015-02-01,1.68
Alemsekon,Rift Valley,3.53,34.82,2015-03-01,17.36
Alemsekon,Rift Valley,3.53,34.82,2015-04-01,53.1
Alemsekon,Rift Valley,3.53,34.82,2015-05-01,72.54
Alemsekon,Rift Valley,3.53,34.82,2015-06-01,52.5
Alemsekon,Rift Valley,3.53,34.82,2015-07-01,27.9
Alemsekon,Rift Valley,3.53,34.82,2015-08-01,8.06
Alemsekon,Rift Valley,3.53,34.82,2015-09-01,2.1
Alemsekon,Rift Valley,3.53,34.82,2015-10-01,44.64
Alemsekon,Rift Valley,3.53,34.82,2015-11-01,171.3
Alemsekon,Rift Valley,3.53,34.82,2015-12-01,71.61
Alemsekon,Rift Valley,3.53,34.82,2016-01-01,8.37
Alemsekon,Rift Valley,3.53,34.82,2016-02-01,2.03
Alemsekon,Rift Valley,3.53,34.82,2016-03-01,23.56
Alemsekon,Rift Valley,3.53,34.82,2016-04-01,127.8
Alemsekon,Rift Valley,3.53,34.82,2016-05-01,55.18
Alemsekon,Rift Valley,3.53,34.82,2016-06-01,38.7
Alemsekon,Rift Valley,3.53,34.82,2016-07-01,35.96
Alemsekon,Rift Valley,3.53,34.82,2016-08-01,52.39
Alemsekon,Rift Valley,3.53,34.82,2016-09-01,12.3
Alemsekon,Rift Valley,3.53,34.82,2016-10-01,35.96
Alemsekon,Rift Valley,3.53,34.82,2016-11-01,18.9
Alemsekon,Rift Valley,3.53,34.82,2016-12-01,0.93
Alemsekon,Rift Valley,3.53,34.82,2017-01-01,26.97
Alemsekon,Rift Valley,3.53,34.82,2017-02-01,24.92
Alemsekon,Rift Valley,3.53,34.82,2017-03-01,15.19
Alemsekon,Rift Valley,3.53,34.82,2017-04-01,34.8
Alemsekon,Rift Valley,3.53,34.82,2017-05-01,75.02
Alemsekon,Rift Valley,3.53,34.82,2017-06-01,5.1
Alemsekon,Rift Valley,3.53,34.82,2017-07-01,91.14
Alemsekon,Rift Valley,3.53,34.82,2017-08-01,42.78
Alemsekon,Rift Valley,3.53,34.82,2017-09-01,23.1
Alemsekon,Rift Valley,3.53,34.82,2017-10-01,114.39
Alemsekon,Rift Valley,3.53,34.82,2017-11-01,45.6
Alemsekon,Rift Valley,3.53,34.82,2017-12-01,0.0
Alemsekon,Rift Valley,3.53,34.82,2018-01-01,0.0
Alemsekon,Rift Valley,3.53,34.82,2018-02-01,8.68
Alemsekon,Rift Valley,3.53,34.82,2018-03-01,128.65
Alemsekon,Rift Valley,3.53,34.82,2018-04-01,219.9
Alemsekon,Rift Valley,3.53,34.82,2018-05-01,134.85
Alemsekon,Rift Valley,3.53,34.82,2018-06-01,61.5
Alemsekon,Rift Valley,3.53,34.82,2018-07-01,12.4
Alemsekon,Rift Valley,3.53,34.82,2018-08-01,19.53
Alemsekon,Rift Valley,3.53,34.82,2018-09-01,31.2
Alemsekon,Rift Valley,3.53,34.82,2018-10-01,32.24
Alemsekon,Rift Valley,3.53,34.82,2018-11-01,18.6
Alemsekon,Rift Valley,3.53,34.82,2018-12-01,43.71
Alemsekon,Rift Valley,3.53,34.82,2019-01-01,1.24
Alemsekon,Rift Valley,3.53,34.82,2019-02-01,11.2
Alemsekon,Rift Valley,3.53,34.82,2019-03-01,9.61
Alemsekon,Rift Valley,3.53,34.82,2019-04-01,57.6
Alemsekon,Rift Valley,3.53,34.82,2019-05-01,31.62
Alemsekon,Rift Valley,3.53,34.82,2019-06-01,67.8
Alemsekon,Rift Valley,3.53,34.82,2019-07-01,194.37
Alemsekon,Rift Valley,3.53,34.82,2019-08-01,30.38
Alemsekon,Rift Valley,3.53,34.82,2019-09-01,23.1
Alemsekon,Rift Valley,3.53,34.82,2019-10-01,96.1
Alemsekon,Rift Valley,3.53,34.82,2019-11-01,60.0
Alemsekon,Rift Valley,3.53,34.82,2019-12-01,88.66
Alemsekon,Rift Valley,3.53,34.82,2020-01-01,49.6
Alemsekon,Rift Valley,3.53,34.82,2020-02-01,24.36
Alemsekon,Rift Valley,3.53,34.82,2020-03-01,173.6
Alemsekon,Rift Valley,3.53,34.82,2020-04-01,181.5
Alemsekon,Rift Valley,3.53,34.82,2020-05-01,112.53
Alemsekon,Rift Valley,3.53,34.82,2020-06-01,132.3
Alemsekon,Rift Valley,3.53,34.82,2020-07-01,41.85
Alemsekon,Rift Valley,3.53,34.82,2020-08-01,84.01
Alemsekon,Rift Valley,3.53,34.82,2020-09-01,81.9
Alemsekon,Rift Valley,3.53,34.82,2020-10-01,69.75
Alemsekon,Rift Valley,3.53,34.82,2020-11-01,60.6
Alemsekon,Rift Valley,3.53,34.82,2020-12-01,881.64
Alemsekon,Rift Valley,3.53,34.82,2021-01-01,414.16
Alemsekon,Rift Valley,3.53,34.82,2021-02-01,0.56
Alemsekon,Rift Valley,3.53,34.82,2021-03-01,1.55
Alemsekon,Rift Valley,3.53,34.82,2021-04-01,58.5
Alemsekon,Rift Valley,3.53,34.82,2021-05-01,175.77
Alemsekon,Rift Valley,3.53,34.82,2021-06-01,2.4
Alemsekon,Rift Valley,3.53,34.82,2021-07-01,57.66
Alemsekon,Rift Valley,3.53,34.82,2021-08-01,13.95
Alemsekon,Rift Valley,3.53,34.82,2021-09-01,46.5
Alemsekon,Rift Valley,3.53,34.82,2021-10-01,19.84
Alemsekon,Rift Valley,3.53,34.82,2021-11-01,43.8
Alemsekon,Rift Valley,3.53,34.82,2021-12-01,31.31
Alemsekon,Rift Valley,3.53,34.82,2022-01-01,62.0
Alemsekon,Rift Valley,3.53,34.82,2022-02-01,2.24
Alemsekon,Rift Valley,3.53,34.82,2022-03-01,18.6
Alemsekon,Rift Valley,3.53,34.82,2022-04-01,24.0
Alemsekon,Rift Valley,3.53,34.82,2022-05-01,31.62
Alemsekon,Rift Valley,3.53,34.82,2022-06-01,17.7
Alemsekon,Rift Valley,3.53,34.82,2022-07-01,22.94
Alemsekon,Rift Valley,3.53,34.82,2022-08-01,53.32
Alemsekon,Rift Valley,3.53,34.82,2022-09-01,45.3
Alemsekon,Rift Valley,3.53,34.82,2022-10-01,24.8
Alemsekon,Rift Valley,3.53,34.82,2022-11-01,37.2
Alemsekon,Rift Valley,3.53,34.82,2022-12-01,45.88
Alemsekon,Rift Valley,3.53,34.82,2023-01-01,0.62
Alemsekon,Rift Valley,3.53,34.82,2023-02-01,0.28
Alemsekon,Rift Valley,3.53,34.82,2023-03-01,89.28
Alemsekon,Rift Valley,3.53,34.82,2023-04-01,163.8
Alemsekon,Rift Valley,3.53,34.82,2023-05-01,41.23
Alemsekon,Rift Valley,3.53,34.82,2023-06-01,20.4
Alemsekon,Rift Valley,3.53,34.82,2023-07-01,14.26
Alemsekon,Rift Valley,3.53,34.82,2023-08-01,13.95
Alemsekon,Rift Valley,3.53,34.82,2023-09-01,16.2
Alemsekon,Rift Valley,3.53,34.82,2023-10-01,76.88
Alemsekon,Rift Valley,3.53,34.82,2023-11-01,132.0
Alemsekon,Rift Valley,3.53,34.82,2023-12-01,16.12
Alemsekon,Rift Valley,3.53,34.82,2024-01-01,32.24
Alemsekon,Rift Valley,3.53,34.82,2024-02-01,152.54
Alemsekon,Rift Valley,3.53,34.82,2024-03-01,93.0
Alemsekon,Rift Valley,3.53,34.82,2024-04-01,210.0
Alemsekon,Rift Valley,3.53,34.82,2024-05-01,88.35
Alemsekon,Rift Valley,3.53,34.82,2024-06-01,28.2
Alemsekon,Rift Valley,3.53,34.82,2024-07-01,126.48
Alemsekon,Rift Valley,3.53,34.82,2024-08-01,81.22
Alemsekon,Rift Valley,3.53,34.82,2024-09-01,27.0
Alemsekon,Rift Valley,3.53,34.82,2024-10-01,55.8
Alemsekon,Rift Valley,3.53,34.82,2024-11-01,103.8
Alemsekon,Rift Valley,3.53,34.82,2024-12-01,20.15
Alemsekon,Rift Valley,3.53,34.82,2025-01-01,1.86
Alemsekon,Rift Valley,3.53,34.82,2025-02-01,2.8
Alemsekon,Rift Valley,3.53,34.82,2025-03-01,93.0
Alemsekon,Rift Valley,3.53,34.82,2025-04-01,119.7
Alemsekon,Rift Valley,3.53,34.82,2025-05-01,74.71
Alemsekon,Rift Valley,3.53,34.82,2025-06-01,21.3
Alemsekon,Rift Valley,3.53,34.82,2025-07-01,25.42
Alemsekon,Rift Valley,3.53,34.82,2025-08-01,115.63
Alemsekon,Rift Valley,3.53,34.82,2025-09-01,30.9
Alemsekon,Rift Valley,3.53,34.82,2025-10-01,68.2
Alemsekon,Rift Valley,3.53,34.82,2025-11-01,30.6
Alemsekon,Rift Valley,3.53,34.82,2025-12-01,54.56
Alinjugur,North Eastern,-0.03,40.46,2006-01-01,15.81
Alinjugur,North Eastern,-0.03,40.46,2006-02-01,7.84
Alinjugur,North Eastern,-0.03,40.46,2006-03-01,14.57
Alinjugur,North Eastern,-0.03,40.46,2006-04-01,184.2
Alinjugur,North Eastern,-0.03,40.46,2006-05-01,67.27
Alinjugur,North Eastern,-0.03,40.46,2006-06-01,51.3
Alinjugur,North Eastern,-0.03,40.46,2006-07-01,23.56
Alinjugur,North Eastern,-0.03,40.46,2006-08-01,19.84
Alinjugur,North Eastern,-0.03,40.46,2006-09-01,25.5
Alinjugur,North Eastern,-0.03,40.46,2006-10-01,153.76
Alinjugur,North Eastern,-0.03,40.46,2006-11-01,216.0
Alinjugur,North Eastern,-0.03,40.46,2006-12-01,86.18
Alinjugur,North Eastern,-0.03,40.46,2007-01-01,5.89
Alinjugur,North Eastern,-0.03,40.46,2007-02-01,0.56
Alinjugur,North Eastern,-0.03,40.46,2007-03-01,12.71
Alinjugur,North Eastern,-0.03,40.46,2007-04-01,63.9
Alinjugur,North Eastern,-0.03,40.46,2007-05-01,141.67
Alinjugur,North Eastern,-0.03,40.46,2007-06-01,41.4
Alinjugur,North Eastern,-0.03,40.46,2007-07-01,12.71
Alinjugur,North Eastern,-0.03,40.46,2007-08-01,49.91
Alinjugur,North Eastern,-0.03,40.46,2007-09-01,63.6
Alinjugur,North Eastern,-0.03,40.46,2007-10-01,109.74
Alinjugur,North Eastern,-0.03,40.46,2007-11-01,115.2
Alinjugur,North Eastern,-0.03,40.46,2007-12-01,32.24
Alinjugur,North Eastern,-0.03,40.46,2008-01-01,53.32
Alinjugur,North Eastern,-0.03,40.46,2008-02-01,1.16
Alinjugur,North Eastern,-0.03,40.46,2008-03-01,29.76
Alinjugur,North Eastern,-0.03,40.46,2008-04-01,115.2
Alinjugur,North Eastern,-0.03,40.46,2008-05-01,92.07
Alinjugur,North Eastern,-0.03,40.46,2008-06-01,58.5
Alinjugur,North Eastern,-0.03,40.46,2008-07-01,20.15
Alinjugur,North Eastern,-0.03,40.46,2008-08-01,13.02
Alinjugur,North Eastern,-0.03,40.46,2008-09-01,3.0
Alinjugur,North Eastern,-0.03,40.46,2008-10-01,14.26
Alinjugur,North Eastern,-0.03,40.46,2008-11-01,160.8
Alinjugur,North Eastern,-0.03,40.46,2008-12-01,4.34
Alinjugur,North Eastern,-0.03,40.46,2009-01-01,8.06
Alinjugur,North Eastern,-0.03,40.46,2009-02-01,1.4
Alinjugur,North Eastern,-0.03,40.46,2009-03-01,2.17
Alinjugur,North Eastern,-0.03,40.46,2009-04-01,58.5
Alinjugur,North Eastern,-0.03,40.46,2009-05-01,50.53
Alinjugur,North Eastern,-0.03,40.46,2009-06-01,54.9
Alinjugur,North Eastern,-0.03,40.46,2009-07-01,15.5
Alinjugur,North Eastern,-0.03,40.46,2009-08-01,8.99
Alinjugur,North Eastern,-0.03,40.46,2009-09-01,1.8
Alinjugur,North Eastern,-0.03,40.46,2009-10-01,251.1
Alinjugur,North Eastern,-0.03,40.46,2009-11-01,21.0
Alinjugur,North Eastern,-0.03,40.46,2009-12-01,87.11
Alinjugur,North Eastern,-0.03,40.46,2010-01-01,2.17
Alinjugur,North Eastern,-0.03,40.46,2010-02-01,7.0
Alinjugur,North Eastern,-0.03,40.46,2010-03-01,70.37
Alinjugur,North Eastern,-0.03,40.46,2010-04-01,203.1
Alinjugur,North Eastern,-0.03,40.46,2010-05-01,155.62
Alinjugur,North Eastern,-0.03,40.46,2010-06-01,64.5
Alinjugur,North Eastern,-0.03,40.46,2010-07-01,39.06
Alinjugur,North Eastern,-0.03,40.46,2010-08-01,11.16
Alinjugur,North Eastern,-0.03,40.46,2010-09-01,8.1
Alinjugur,North Eastern,-0.03,40.46,2010-10-01,19.22
Alinjugur,North Eastern,-0.03,40.46,2010-11-01,60.3
Alinjugur,North Eastern,-0.03,40.46,2010-12-01,18.6
Alinjugur,North Eastern,-0.03,40.46,2011-01-01,0.93
Alinjugur,North Eastern,-0.03,40.46,2011-02-01,1.68
Alinjugur,North Eastern,-0.03,40.46,2011-03-01,1.24
Alinjugur,North Eastern,-0.03,40.46,2011-04-01,61.5
Alinjugur,North Eastern,-0.03,40.46,2011-05-01,64.48
Alinjugur,North Eastern,-0.03,40.46,2011-06-01,12.3
Alinjugur,North Eastern,-0.03,40.46,2011-07-01,36.89
Alinjugur,North Eastern,-0.03,40.46,2011-08-01,9.61
Alinjugur,North Eastern,-0.03,40.46,2011-09-01,14.1
Alinjugur,North Eastern,-0.03,40.46,2011-10-01,259.47
Alinjugur,North Eastern,-0.03,40.46,2011-11-01,148.8
Alinjugur,North Eastern,-0.03,40.46,2011-12-01,51.46
Alinjugur,North Eastern,-0.03,40.46,2012-01-01,1.86
Alinjugur,North Eastern,-0.03,40.46,2012-02-01,0.58
Alinjugur,North Eastern,-0.03,40.46,2012-03-01,1.55
Alinjugur,North Eastern,-0.03,40.46,2012-04-01,90.3
Alinjugur,North Eastern,-0.03,40.46,2012-05-01,70.99
Alinjugur,North Eastern,-0.03,40.46,2012-06-01,78.3
Alinjugur,North Eastern,-0.03,40.46,2012-07-01,10.23
Alinjugur,North Eastern,-0.03,40.46,2012-08-01,14.57
Alinjugur,North Eastern,-0.03,40.46,2012-09-01,5.1
Alinjugur,North Eastern,-0.03,40.46,2012-10-01,48.36
Alinjugur,North Eastern,-0.03,40.46,2012-11-01,81.9
Alinjugur,North Eastern,-0.03,40.46,2012-12-01,66.96
Alinjugur,North Eastern,-0.03,40.46,2013-01-01,1.86
Alinjugur,North Eastern,-0.03,40.46,2013-02-01,0.0
Alinjugur,North Eastern,-0.03,40.46,2013-03-01,66.34
Alinjugur,North Eastern,-0.03,40.46,2013-04-01,179.7
Alinjugur,North Eastern,-0.03,40.46,2013-05-01,124.0
Alinjugur,North Eastern,-0.03,40.46,2013-06-01,15.9
Alinjugur,North Eastern,-0.03,40.46,2013-07-01,33.17
Alinjugur,North Eastern,-0.03,40.46,2013-08-01,13.33
Alinjugur,North Eastern,-0.03,40.46,2013-09-01,3.0
Alinjugur,North Eastern,-0.03,40.46,2013-10-01,14.88
Alinjugur,North Eastern,-0.03,40.46,2013-11-01,59.1
Alinjugur,North Eastern,-0.03,40.46,2013-12-01,51.77
Alinjugur,North Eastern,-0.03,40.46,2014-01-01,0.31
Alinjugur,North Eastern,-0.03,40.46,2014-02-01,1.12
Alinjugur,North Eastern,-0.03,40.46,2014-03-01,31.62
Alinjugur,North Eastern,-0.03,40.46,2014-04-01,119.1
Alinjugur,North Eastern,-0.03,40.46,2014-05-01,218.55
Alinjugur,North Eastern,-0.03,40.46,2014-06-01,50.4
Alinjugur,North Eastern,-0.03,40.46,2014-07-01,2.48
Alinjugur,North Eastern,-0.03,40.46,2014-08-01,19.84
Alinjugur,North Eastern,-0.03,40.46,2014-09-01,5.7
Alinjugur,North Eastern,-0.03,40.46,2014-10-01,24.8
Alinjugur,North Eastern,-0.03,40.46,2014-11-01,102.9
Alinjugur,North Eastern,-0.03,40.46,2014-12-01,70.99
Alinjugur,North Eastern,-0.03,40.46,2015-01-01,11.47
Alinjugur,North Eastern,-0.03,40.46,2015-02-01,0.28
Alinjugur,North Eastern,-0.03,40.46,2015-03-01,9.92
Alinjugur,North Eastern,-0.03,40.46,2015-04-01,59.7
Alinjugur,North Eastern,-0.03,40.46,2015-05-01,91.76
Alinjugur,North Eastern,-0.03,40.46,2015-06-01,20.1
Alinjugur,North Eastern,-0.03,40.46,2015-07-01,22.01
Alinjugur,North Eastern,-0.03,40.46,2015-08-01,21.39
Alinjugur,North Eastern,-0.03,40.46,2015-09-01,1.8
Alinjugur,North Eastern,-0.03,40.46,2015-10-01,39.99
Alinjugur,North Eastern,-0.03,40.46,2015-11-01,99.6
Alinjugur,North Eastern,-0.03,40.46,2015-12-01,31.93
Alinjugur,North Eastern,-0.03,40.46,2016-01-01,3.72
Alinjugur,North Eastern,-0.03,40.46,2016-02-01,5.8
Alinjugur,North Eastern,-0.03,40.46,2016-03-01,2.17
Alinjugur,North Eastern,-0.03,40.46,2016-04-01,77.1
Alinjugur,North Eastern,-0.03,40.46,2016-05-01,59.21
Alinjugur,North Eastern,-0.03,40.46,2016-06-01,20.4
Alinjugur,North Eastern,-0.03,40.46,2016-07-01,4.96
Alinjugur,North Eastern,-0.03,40.46,2016-08-01,10.85
Alinjugur,North Eastern,-0.03,40.46,2016-09-01,1.8
Alinjugur,North Eastern,-0.03,40.46,2016-10-01,1.86
Alinjugur,North Eastern,-0.03,40.46,2016-11-01,92.4
Alinjugur,North Eastern,-0.03,40.46,2016-12-01,13.02
Alinjugur,North Eastern,-0.03,40.46,2017-01-01,0.31
Alinjugur,North Eastern,-0.03,40.46,2017-02-01,13.16
Alinjugur,North Eastern,-0.03,40.46,2017-03-01,0.62
Alinjugur,North Eastern,-0.03,40.46,2017-04-01,124.8
Alinjugur,North Eastern,-0.03,40.46,2017-05-01,85.56
Alinjugur,North Eastern,-0.03,40.46,2017-06-01,70.2
Alinjugur,North Eastern,-0.03,40.46,2017-07-01,4.34
Alinjugur,North Eastern,-0.03,40.46,2017-08-01,12.71
Alinjugur,North Eastern,-0.03,40.46,2017-09-01,8.7
Alinjugur,North Eastern,-0.03,40.46,2017-10-01,34.41
Alinjugur,North Eastern,-0.03,40.46,2017-11-01,95.4
Alinjugur,North Eastern,-0.03,40.46,2017-12-01,0.62
Alinjugur,North Eastern,-0.03,40.46,2018-01-01,0.0
Alinjugur,North Eastern,-0.03,40.46,2018-02-01,1.96
Alinjugur,North Eastern,-0.03,40.46,2018-03-01,136.4
