date,region,county,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,price_per_kg,month,year,season,lag_1,lag_3,lag_6,lag_12,rolling_3m_avg,rolling_6m_avg,rolling_12m_avg,price_vs_regional_avg,price_label
2024-03-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,180.0,1.34,2024-03-01,10.613333333333332,180.0,3,2024,Long Rains,200.0,,,,190.0,190.0,190.0,0.9876543209876544,Average
2024-06-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,168.0,1.3,2024-06-01,4.093333333333334,168.0,6,2024,Dry Season,180.0,,,,182.66666666666663,182.66666666666663,182.66666666666663,1.009009009009009,Average
2024-09-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,170.0,1.32,2024-09-01,3.866666666666666,170.0,9,2024,Dry Season,168.0,200.0,,,172.66666666666666,179.5,179.5,1.022975929978118,Average
2026-03-15,North Eastern,Garissa,Dertu,10358,0.28,39.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,168.0,1.3,2026-03-01,3.08,168.0,3,2026,Long Rains,170.0,180.0,,,168.66666666666666,177.2,177.2,1.1428571428571428,Expensive
2023-12-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,pulses and nuts,Beans,50,KG,actual,Retail,KES,150.0,0.98,2023-12-01,54.1325,150.0,12,2023,Short Rains,,,,,150.0,150.0,150.0,0.8461628863556234,Cheap
2024-03-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,pulses and nuts,Beans,50,KG,actual,Retail,KES,150.0,1.12,2024-03-01,29.1875,150.0,3,2024,Long Rains,150.0,,,,150.0,150.0,150.0,0.9691848906560636,Average
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,pulses and nuts,Beans,50,KG,actual,Retail,KES,100.0,0.78,2024-06-01,8.3925,100.0,6,2024,Dry Season,150.0,,,,133.33333333333334,133.33333333333334,133.33333333333334,0.701549254603917,Cheap
2023-12-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,pulses and nuts,Beans,50,KG,actual,Retail,KES,127.0,0.83,2023-12-01,54.1325,127.0,12,2023,Short Rains,,,,,127.0,127.0,127.0,0.7164179104477612,Cheap
2024-03-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,pulses and nuts,Beans,50,KG,actual,Retail,KES,107.0,0.8,2024-03-01,29.1875,107.0,3,2024,Long Rains,127.0,,,,117.0,117.0,117.0,0.691351888667992,Cheap
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,pulses and nuts,Beans,50,KG,actual,Retail,KES,123.0,0.95,2024-06-01,8.3925,123.0,6,2024,Dry Season,107.0,,,,119.0,119.0,119.0,0.862905583162818,Cheap
2024-03-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,pulses and nuts,Beans,50,KG,actual,Retail,KES,200.0,1.49,2024-03-01,10.613333333333332,200.0,3,2024,Long Rains,,,,,200.0,200.0,200.0,1.0973936899862826,Average
2024-06-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,pulses and nuts,Beans,50,KG,actual,Retail,KES,157.0,1.22,2024-06-01,4.093333333333334,157.0,6,2024,Dry Season,200.0,,,,178.5,178.5,178.5,0.9429429429429428,Average
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,pulses and nuts,Beans,50,KG,actual,Retail,KES,150.0,1.16,2025-12-01,6.963333333333334,150.0,12,2025,Short Rains,157.0,,,,169.0,169.0,169.0,1.0097919216646267,Average
2023-12-15,North Eastern,Wajir,Eldas,6645,2.49,39.57,pulses and nuts,Beans,50,KG,actual,Retail,KES,213.0,1.39,2023-12-01,12.123333333333331,213.0,12,2023,Short Rains,,,,,213.0,213.0,213.0,1.0448005232177893,Average
2024-09-15,North Eastern,Wajir,Eldas,6645,2.49,39.57,pulses and nuts,Beans,50,KG,actual,Retail,KES,188.0,1.46,2024-09-01,3.866666666666666,188.0,9,2024,Dry Season,213.0,,,,200.5,200.5,200.5,1.1312910284463895,Expensive
2006-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,45.85,0.64,2006-01-01,36.96428571428572,45.85,1,2006,Cool Dry,,,,,45.85,45.85,45.85,1.0,Average
2006-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,44.02,0.61,2006-02-01,58.67428571428572,44.02,2,2006,Cool Dry,45.85,,,,44.935,44.935,44.935,1.0,Average
2006-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,50.54,0.7,2006-03-01,158.08214285714286,50.54,3,2006,Long Rains,44.02,,,,46.803333333333335,46.803333333333335,46.803333333333335,1.0,Average
2006-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,48.6,0.68,2006-04-01,292.42285714285714,48.6,4,2006,Long Rains,50.54,45.85,,,47.720000000000006,47.2525,47.2525,1.0,Average
2006-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,53.6,0.75,2006-05-01,187.0107142857143,53.6,5,2006,Long Rains,48.6,44.02,,,50.91333333333333,48.522000000000006,48.522000000000006,1.0,Average
2006-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,46.06,0.63,2006-06-01,133.92428571428573,46.06,6,2006,Dry Season,53.6,50.54,,,49.42000000000001,48.11166666666667,48.11166666666667,1.0,Average
2006-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,41.43,0.56,2006-07-01,174.90642857142856,41.43,7,2006,Dry Season,46.06,48.6,45.85,,47.03,47.375,47.15714285714286,1.0,Average
2006-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,29.39,0.4,2006-08-01,249.7592857142857,29.39,8,2006,Dry Season,41.43,53.6,44.02,,38.96,44.93666666666667,44.93625,1.0,Average
2006-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,36.49,0.5,2006-09-01,131.14714285714285,36.49,9,2006,Dry Season,29.39,46.06,50.54,,35.77,42.595000000000006,43.99777777777778,1.0,Average
2006-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,38.18,0.53,2006-10-01,118.34142857142857,38.18,10,2006,Short Rains,36.49,41.43,48.6,,34.68666666666667,40.85833333333334,43.416,1.0,Average
2006-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,42.22,0.6,2006-11-01,260.3257142857143,42.22,11,2006,Short Rains,38.18,29.39,53.6,,38.96333333333333,38.961666666666666,43.307272727272725,1.0,Average
2006-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,40.76,0.59,2006-12-01,225.4707142857143,40.76,12,2006,Short Rains,42.22,36.49,46.06,,40.38666666666666,38.07833333333333,43.095,1.0,Average
2007-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,43.47,0.62,2007-01-01,104.14,43.47,1,2007,Cool Dry,40.76,38.18,41.43,45.85,42.15,38.41833333333334,42.89666666666667,1.0,Average
2007-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,46.45,0.67,2007-02-01,106.28785714285712,46.45,2,2007,Cool Dry,43.47,42.22,29.39,44.02,43.56,41.26166666666666,43.09916666666667,1.0,Average
2007-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,42.18,0.61,2007-03-01,43.61142857142857,42.18,3,2007,Long Rains,46.45,40.76,36.49,50.54,44.03333333333334,42.21,42.4025,1.0,Average
2007-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,46.57,0.68,2007-04-01,216.2,46.57,4,2007,Long Rains,42.18,43.47,38.18,48.6,45.06666666666667,43.60833333333333,42.23333333333333,1.0,Average
2007-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,45.85,0.68,2007-05-01,149.99428571428572,45.85,5,2007,Long Rains,46.57,46.45,42.22,53.6,44.86666666666667,44.21333333333334,41.5875,1.0,Average
2007-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,47.28,0.71,2007-06-01,255.73,47.28,6,2007,Dry Season,45.85,42.18,40.76,46.06,46.56666666666666,45.3,41.689166666666665,1.0,Average
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,47.2,0.71,2007-07-01,229.84071428571428,47.2,7,2007,Dry Season,47.28,46.57,43.47,41.43,46.77666666666667,45.92166666666666,42.17,1.0,Average
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,45.55,0.68,2007-08-01,224.66071428571428,45.55,8,2007,Dry Season,47.2,45.85,46.45,29.39,46.67666666666667,45.77166666666667,43.51666666666667,1.0,Average
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,41.17,0.61,2007-09-01,239.07357142857143,41.17,9,2007,Dry Season,45.55,47.28,42.18,36.49,44.64000000000001,45.60333333333333,43.906666666666666,1.0,Average
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,44.77,0.67,2007-10-01,77.80428571428571,44.77,10,2007,Short Rains,41.17,47.2,46.57,38.18,43.830000000000005,45.303333333333335,44.45583333333334,1.0,Average
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,48.86,0.74,2007-11-01,61.597142857142856,48.86,11,2007,Short Rains,44.77,45.55,45.85,42.22,44.93333333333334,45.805,45.009166666666665,1.0,Average
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,51.66,0.82,2007-12-01,45.347142857142856,51.66,12,2007,Short Rains,48.86,41.17,47.28,40.76,48.43,46.535,45.9175,1.0,Average
2008-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,83.17,1.35,2008-04-01,122.37642857142858,83.17,4,2008,Long Rains,51.66,44.77,47.2,43.47,61.23,52.53,49.22583333333333,1.1782122113613829,Expensive
2008-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,87.47,1.4,2008-05-01,61.88428571428572,87.47,5,2008,Long Rains,83.17,48.86,45.55,46.45,74.10000000000001,59.51666666666667,52.64416666666667,1.1981371138963086,Expensive
2008-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,86.78,1.35,2008-06-01,145.2757142857143,86.78,6,2008,Dry Season,87.47,51.66,41.17,42.18,85.80666666666667,67.11833333333334,56.36083333333334,1.2160022419953758,Expensive
2008-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,67.1,1.0,2008-07-01,189.4342857142857,67.1,7,2008,Dry Season,86.78,83.17,44.77,46.57,80.45,70.83999999999999,58.07166666666666,1.1505486968449932,Expensive
2008-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,56.16,0.83,2008-08-01,147.02142857142857,56.16,8,2008,Dry Season,67.1,87.47,48.86,45.85,70.01333333333334,72.05666666666666,58.93083333333334,1.0994518402505873,Average
2008-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,59.71,0.84,2008-09-01,153.65857142857143,59.71,9,2008,Dry Season,56.16,86.78,51.66,47.28,60.99,73.39833333333333,59.96666666666666,1.0787714543812104,Average
2008-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,61.97,0.82,2008-10-01,201.3742857142857,61.97,10,2008,Short Rains,59.71,67.1,83.17,47.2,59.28,69.865,61.1975,1.0749349522983522,Average
2008-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,62.53,0.8,2008-11-01,179.22642857142858,62.53,11,2008,Short Rains,61.97,56.16,87.47,45.55,61.403333333333336,65.70833333333333,62.61249999999999,1.0794061798722596,Average
2008-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,58.59,0.76,2008-12-01,13.447857142857144,58.59,12,2008,Short Rains,62.53,59.71,86.78,41.17,61.03,61.01,64.06416666666667,1.0579631635969664,Average
2009-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,68.14,0.85,2009-01-01,55.46642857142858,68.14,1,2009,Cool Dry,58.59,61.97,67.1,44.77,63.086666666666666,61.18333333333334,66.01166666666667,1.152571041948579,Expensive
2009-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,68.74,0.86,2009-02-01,13.079285714285716,68.74,2,2009,Cool Dry,68.14,62.53,56.16,48.86,65.15666666666665,63.28,67.66833333333334,1.1403450564034503,Expensive
2009-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,64.28,0.8,2009-03-01,23.00142857142857,64.28,3,2009,Long Rains,68.74,58.59,59.71,51.66,67.05333333333333,64.04166666666667,68.72,1.175997072813758,Expensive
2009-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,70.18,0.88,2009-04-01,105.84928571428571,70.18,4,2009,Long Rains,64.28,68.14,61.97,83.17,67.73333333333333,65.41,67.6375,1.137070641607259,Expensive
2009-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,69.24,0.89,2009-05-01,148.36357142857145,69.24,5,2009,Long Rains,70.18,68.74,62.53,87.47,67.89999999999999,66.52833333333334,66.11833333333334,1.167523817553326,Expensive
2009-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,59.91,0.77,2009-06-01,39.68071428571428,59.91,6,2009,Dry Season,69.24,64.28,58.59,86.78,66.44333333333334,66.74833333333333,63.87916666666666,1.122015169959734,Expensive
2009-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,66.17,0.86,2009-07-01,107.29,66.17,7,2009,Dry Season,59.91,70.18,68.14,67.1,65.10666666666667,66.42,63.80166666666667,1.2164721022152774,Expensive
2009-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,66.45,0.87,2009-08-01,111.40357142857144,66.45,8,2009,Dry Season,66.17,69.24,68.74,56.16,64.17666666666666,66.03833333333334,64.65916666666666,1.1760021237058669,Expensive
2009-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,72.16,0.95,2009-09-01,98.74785714285714,72.16,9,2009,Dry Season,66.45,59.91,64.28,59.71,68.26,67.35166666666667,65.69666666666667,1.1408695652173912,Expensive
2009-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,77.92,1.04,2009-12-01,160.08785714285713,77.92,12,2009,Short Rains,72.16,66.17,70.18,61.97,72.17666666666668,68.64166666666667,67.02583333333334,1.1709369599519122,Expensive
2010-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,75.71,1.0,2010-01-01,102.7,75.71,1,2010,Cool Dry,77.92,66.45,69.24,62.53,75.26333333333334,69.72,68.12416666666667,1.1925651728754822,Expensive
2010-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,75.0,0.97,2010-02-01,162.87714285714287,75.0,2,2010,Cool Dry,75.71,72.16,59.91,58.59,76.21,72.235,69.49166666666666,1.212219169225796,Expensive
2010-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,75.47,0.98,2010-03-01,241.71142857142857,75.47,3,2010,Long Rains,75.0,77.92,66.17,68.14,75.39333333333333,73.78500000000001,70.1025,1.215885290800709,Expensive
2010-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,73.75,0.96,2010-04-01,226.8428571428572,73.75,4,2010,Long Rains,75.47,75.71,66.45,68.74,74.74,75.00166666666667,70.52,1.1946221754272293,Expensive
2010-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,69.42,0.89,2010-05-01,260.9664285714286,69.42,5,2010,Long Rains,73.75,75.0,72.16,64.28,72.88,74.545,70.94833333333334,1.1512437810945275,Expensive
2010-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,64.94,0.81,2010-06-01,188.83571428571423,64.94,6,2010,Dry Season,69.42,75.47,77.92,70.18,69.37,72.38166666666666,70.51166666666667,1.1487705643021404,Expensive
2010-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,42.22,0.52,2010-07-01,229.9857142857143,42.22,7,2010,Dry Season,64.94,73.75,75.71,69.24,58.85999999999999,66.8,68.26,1.0048792098060215,Average
2010-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,42.67,0.53,2010-08-01,237.03857142857143,42.67,8,2010,Dry Season,42.22,69.42,75.0,59.91,49.94333333333333,61.41166666666667,66.82333333333334,1.049563399335875,Average
2010-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,57.84,0.72,2010-09-01,230.99642857142857,57.84,9,2010,Dry Season,42.67,64.94,75.47,66.17,47.57666666666668,58.47333333333333,66.12916666666668,1.0,Average
2010-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,56.56,0.7,2010-10-01,138.48285714285714,56.56,10,2010,Short Rains,57.84,42.22,73.75,66.45,52.35666666666666,55.60833333333334,65.30499999999999,1.0,Average
2010-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,57.01,0.71,2010-11-01,69.35642857142857,57.01,11,2010,Short Rains,56.56,42.67,69.42,72.16,57.13666666666666,53.54,64.0425,1.2543454345434542,Expensive
2010-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,56.66,0.71,2010-12-01,53.415000000000006,56.66,12,2010,Short Rains,57.01,57.84,64.94,77.92,56.74333333333333,52.16,62.270833333333336,1.0903492735495044,Average
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,73.24,0.86,2011-03-01,109.685,73.24,3,2011,Long Rains,56.66,56.56,42.22,75.71,62.303333333333335,57.330000000000005,62.065,1.156481920101058,Expensive
2011-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,88.05,1.05,2011-04-01,112.86142857142856,88.05,4,2011,Long Rains,73.24,57.01,42.67,75.0,72.64999999999999,64.89333333333333,63.1525,1.2130605497003517,Expensive
2011-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,107.88,1.25,2011-05-01,153.5364285714286,107.88,5,2011,Long Rains,88.05,56.66,57.84,75.47,89.72333333333334,73.23333333333333,65.85333333333334,1.2593241113640343,Expensive
2011-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,87.43,0.99,2011-06-01,200.9828571428572,87.43,6,2011,Dry Season,107.88,73.24,56.56,73.75,94.45333333333332,78.37833333333333,66.99333333333333,1.0894704049844235,Average
2011-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,77.2,0.86,2011-07-01,202.1142857142857,77.2,7,2011,Dry Season,87.43,88.05,57.01,69.42,90.83666666666666,81.74333333333334,67.64166666666667,1.0284420169186703,Average
2011-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,78.05,0.84,2011-08-01,240.52714285714288,78.05,8,2011,Dry Season,77.2,107.88,56.66,64.94,80.89333333333333,85.30833333333332,68.73416666666667,1.19470381141895,Expensive
2011-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,61.79,0.65,2011-09-01,151.27642857142857,61.79,9,2011,Dry Season,78.05,87.43,73.24,42.22,72.34666666666666,83.4,70.365,1.0419898819561553,Average
2011-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,60.45,0.61,2011-10-01,154.32357142857146,60.45,10,2011,Short Rains,61.79,77.2,88.05,42.67,66.76333333333334,78.8,71.84666666666666,1.039910545329434,Average
2011-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,65.71,0.7,2011-11-01,346.415,65.71,11,2011,Short Rains,60.45,78.05,107.88,57.84,62.65,71.77166666666666,72.5025,1.117802160415072,Expensive
2011-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,75.77,0.89,2011-12-01,93.80142857142856,75.77,12,2011,Short Rains,65.71,61.79,87.43,56.56,67.31,69.82833333333333,74.10333333333334,1.1737278289830375,Expensive
2012-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,77.03,0.89,2012-01-01,4.542857142857143,77.03,1,2012,Cool Dry,75.77,60.45,77.2,57.01,72.83666666666666,69.8,75.77166666666666,1.1438117157918184,Expensive
2012-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,74.31,0.9,2012-02-01,30.072857142857146,74.31,2,2012,Cool Dry,77.03,65.71,78.05,56.66,75.70333333333333,69.17666666666666,77.24249999999999,1.131997867316627,Expensive
