date,market,commodity,price_per_kg,pricetype,unit,source,admin1,latitude,longitude,category,rainfall_mm,rainfall_lag3,rainfall_lag6,date_month,GPR,diesel_price_kes,rainfall_mm_market,rainfall_lag3_market,rainfall_lag6_market
2009-06-01,Eldoret,Beans,59.91,Wholesale,tonne,FAO_GIEWS,,,,,,,,2009-06-01,81.10958862304688,67.26,,,
2009-07-01,Eldoret,Beans,66.175,Wholesale,tonne,FAO_GIEWS,,,,,,,,2009-07-01,83.43962097167969,72.19,,,
2009-08-01,Eldoret,Beans,66.452,Wholesale,tonne,FAO_GIEWS,,,,,,,,2009-08-01,73.37187957763672,72.52,,,
2009-09-01,Eldoret,Beans,72.158,Wholesale,tonne,FAO_GIEWS,,,,,,,,2009-09-01,92.8399887084961,72.13,,,
2009-12-01,Eldoret,Beans,77.917,Wholesale,tonne,FAO_GIEWS,,,,,,,,2009-12-01,92.94691467285156,76.08,,,
2010-01-01,Eldoret,Beans,75.709,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-01-01,91.58102416992188,76.8,,,
2010-02-01,Eldoret,Beans,75.003,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-02-01,80.72535705566406,76.9,,,
2010-03-01,Eldoret,Beans,75.475,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-03-01,74.116943359375,76.9,,,
2010-04-01,Eldoret,Beans,73.751,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-04-01,88.76158142089844,79.9,,,
2010-05-01,Eldoret,Beans,69.42,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-05-01,88.95870971679688,82.9,,,
2010-06-01,Eldoret,Beans,64.942,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-06-01,96.45369720458984,82.9,,,
2010-07-01,Eldoret,Beans,42.216,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-07-01,79.38137817382812,82.9,,,
2010-08-01,Eldoret,Beans,42.674,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-08-01,80.99386596679688,82.9,,,
2010-09-01,Eldoret,Beans,57.844,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-09-01,71.16854858398438,86.9,,,
2010-10-01,Eldoret,Beans,56.564,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-10-01,65.99193572998047,86.9,,,
2010-11-01,Eldoret,Beans,57.011,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-11-01,94.70516967773438,90.23,,,
2010-12-01,Eldoret,Beans,56.655,Wholesale,tonne,FAO_GIEWS,,,,,,,,2010-12-01,97.20389556884766,87.41,,,
2011-03-01,Eldoret,Beans,73.244,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-03-01,136.8883056640625,94.53,,,
2011-04-01,Eldoret,Beans,88.052,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-04-01,91.01776885986328,107.52,,,
2011-05-01,Eldoret,Beans,107.875,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-05-01,105.34491729736328,108.02,,,
2011-06-01,Eldoret,Beans,87.428,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-06-01,84.391845703125,106.3,,,
2011-07-01,Eldoret,Beans,77.204,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-07-01,78.92475891113281,106.12,,,
2011-08-01,Eldoret,Beans,78.053,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-08-01,86.95156860351562,108.97,,,
2011-09-01,Eldoret,Beans,61.789,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-09-01,83.35044860839844,108.17,,,
2011-10-01,Eldoret,Beans,60.453,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-10-01,76.33993530273438,110.94,,,
2011-11-01,Eldoret,Beans,65.709,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-11-01,83.15767669677734,114.3,,,
2011-12-01,Eldoret,Beans,75.774,Wholesale,tonne,FAO_GIEWS,,,,,,,,2011-12-01,85.34132385253906,110.98,,,
2012-01-01,Eldoret,Beans,77.034,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-01-01,79.63497161865234,107.9,,,
2012-02-01,Eldoret,Beans,74.306,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-02-01,92.4458236694336,105.29,,,
2012-03-01,Eldoret,Beans,78.61,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-03-01,88.75997924804688,105.12,,,
2012-04-01,Eldoret,Beans,83.472,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-04-01,96.01668548583984,108.8,,,
2012-05-01,Eldoret,Beans,92.467,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-05-01,78.17115783691406,108.44,,,
2012-06-01,Eldoret,Beans,87.844,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-06-01,77.82243347167969,105.51,,,
2012-07-01,Eldoret,Beans,67.293,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-07-01,82.80802154541016,97.5,,,
2012-08-01,Eldoret,Beans,61.271,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-08-01,74.87835693359375,97.09,,,
2012-09-01,Eldoret,Beans,63.191,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-09-01,69.28050994873047,101.07,,,
2012-10-01,Eldoret,Beans,62.614,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-10-01,81.66366577148438,106.11,,,
2012-11-01,Eldoret,Beans,57.578,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-11-01,81.38964080810547,105.85,,,
2012-12-01,Eldoret,Beans,60.399,Wholesale,tonne,FAO_GIEWS,,,,,,,,2012-12-01,74.83155822753906,105.79,,,
2013-01-01,Eldoret,Beans,64.375,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-01-01,90.6574935913086,103.99,,,
2013-02-01,Eldoret,Beans,67.875,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-02-01,81.59033203125,106.2,,,
2013-03-01,Eldoret,Beans,72.753,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-03-01,75.89672088623047,107.37,,,
2013-04-01,Eldoret,Beans,75.268,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-04-01,95.10787200927734,106.44,,,
2013-05-01,Eldoret,Beans,75.77,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-05-01,83.71731567382812,101.06,,,
2013-06-01,Eldoret,Beans,73.875,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-06-01,82.97300720214844,99.16,,,
2013-07-01,Eldoret,Beans,67.715,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-07-01,73.97581481933594,102.86,,,
2013-08-01,Eldoret,Beans,72.161,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-08-01,90.95674896240234,104.44,,,
2013-09-01,Eldoret,Beans,76.568,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-09-01,100.4593276977539,105.55,,,
2013-10-01,Eldoret,Beans,80.764,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-10-01,72.95311737060547,104.47,,,
2013-11-01,Eldoret,Beans,72.999,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-11-01,77.77902221679688,103.25,,,
2013-12-01,Eldoret,Beans,71.013,Wholesale,tonne,FAO_GIEWS,,,,,,,,2013-12-01,70.37248992919922,104.52,,,
2014-01-01,Eldoret,Beans,75.435,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-01-01,77.91596984863281,102.36,,,
2014-02-01,Eldoret,Beans,75.271,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-02-01,69.00352478027344,105.8,,,
2014-03-01,Eldoret,Beans,83.21,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-03-01,119.83855438232422,104.87,,,
2014-04-01,Eldoret,Beans,91.2,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-04-01,93.22154235839844,103.82,,,
2014-05-01,Eldoret,Beans,94.216,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-05-01,83.4288558959961,104.71,,,
2014-06-01,Eldoret,Beans,85.669,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-06-01,98.76710510253906,104.81,,,
2014-07-01,Eldoret,Beans,69.712,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-07-01,138.7539520263672,104.67,,,
2014-08-01,Eldoret,Beans,69.336,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-08-01,136.44558715820312,102.98,,,
2014-09-01,Eldoret,Beans,76.926,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-09-01,131.55665588378906,102.36,,,
2014-10-01,Eldoret,Beans,73.027,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-10-01,83.66100311279297,100.67,,,
2014-11-01,Eldoret,Beans,70.268,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-11-01,84.38005065917969,94.52,,,
2014-12-01,Eldoret,Beans,65.769,Wholesale,tonne,FAO_GIEWS,,,,,,,,2014-12-01,86.5262222290039,90.85,,,
2015-01-01,Eldoret,Beans,71.2,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-01-01,111.9856948852539,83.35,,,
2015-02-01,Eldoret,Beans,74.017,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-02-01,111.92469787597656,75.52,,,
2015-03-01,Eldoret,Beans,77.355,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-03-01,104.23526763916016,76.2,,,
2015-04-01,Eldoret,Beans,86.175,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-04-01,102.19049072265624,77.48,,,
2015-05-01,Eldoret,Beans,99.417,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-05-01,76.2623291015625,79.34,,,
2015-06-01,Eldoret,Beans,87.952,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-06-01,85.90596771240234,83.31,,,
2015-07-01,Eldoret,Beans,71.056,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-07-01,106.80866241455078,84.56,,,
2015-08-01,Eldoret,Beans,65.654,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-08-01,82.47853088378906,83.35,,,
2015-09-01,Eldoret,Beans,64.972,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-09-01,98.7674560546875,79.99,,,
2015-10-01,Eldoret,Beans,65.627,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-10-01,91.931884765625,82.43,,,
2015-11-01,Eldoret,Beans,66.778,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-11-01,150.71588134765625,79.66,,,
2015-12-01,Eldoret,Beans,70.027,Wholesale,tonne,FAO_GIEWS,,,,,,,,2015-12-01,148.23687744140625,78.51,,,
2016-01-01,Eldoret,Beans,69.519,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-01-01,118.21114349365234,76.7,,,
2016-02-01,Eldoret,Beans,71.832,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-02-01,103.74964904785156,67.88,,,
2016-03-01,Eldoret,Beans,71.132,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-03-01,109.72029113769533,65.7,,,
2016-04-01,Eldoret,Beans,72.482,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-04-01,85.22145080566406,66.23,,,
2016-05-01,Eldoret,Beans,70.82,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-05-01,88.3324203491211,70.37,,,
2016-06-01,Eldoret,Beans,67.055,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-06-01,90.16812896728516,73.71,,,
2016-07-01,Eldoret,Beans,59.845,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-07-01,114.6104507446289,83.24,,,
2016-08-01,Eldoret,Beans,53.109,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-08-01,98.73848724365234,84.51,,,
2016-09-01,Eldoret,Beans,50.88,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-09-01,104.54522705078124,82.46,,,
2016-10-01,Eldoret,Beans,59.973,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-10-01,85.74778747558594,82.12,,,
2016-11-01,Eldoret,Beans,62.732,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-11-01,82.91875457763672,82.17,,,
2016-12-01,Eldoret,Beans,69.703,Wholesale,tonne,FAO_GIEWS,,,,,,,,2016-12-01,102.1804656982422,87.22,,,
2017-01-01,Eldoret,Beans,80.659,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-01-01,105.20123291015624,84.23,,,
2017-02-01,Eldoret,Beans,82.233,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-02-01,114.20635986328124,89.26,,,
2017-03-01,Eldoret,Beans,87.417,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-03-01,96.63587951660156,90.44,,,
2017-04-01,Eldoret,Beans,92.525,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-04-01,119.45992279052734,88.62,,,
2017-05-01,Eldoret,Beans,89.505,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-05-01,102.57996368408205,88.05,,,
2017-06-01,Eldoret,Beans,75.188,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-06-01,126.7890167236328,86.89,,,
2017-07-01,Eldoret,Beans,78.012,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-07-01,102.81346130371094,84.46,,,
2017-08-01,Eldoret,Beans,82.512,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-08-01,138.5316162109375,85.86,,,
2017-09-01,Eldoret,Beans,84.967,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-09-01,115.5344467163086,86.86,,,
2017-10-01,Eldoret,Beans,82.876,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-10-01,91.4615707397461,88.71,,,
2017-11-01,Eldoret,Beans,83.234,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-11-01,92.59601593017578,92.41,,,
2017-12-01,Eldoret,Beans,90.914,Wholesale,tonne,FAO_GIEWS,,,,,,,,2017-12-01,82.71825408935547,92.44,,,
2018-01-01,Eldoret,Beans,93.503,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-01-01,92.42678833007812,94.82,,,
2018-02-01,Eldoret,Beans,84.609,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-02-01,64.49137115478516,96.96,,,
2018-03-01,Eldoret,Beans,78.243,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-03-01,111.96229553222656,97.86,,,
2018-04-01,Eldoret,Beans,73.698,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-04-01,123.2634735107422,97.86,,,
2018-05-01,Eldoret,Beans,73.846,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-05-01,125.66661834716795,98.64,,,
2018-06-01,Eldoret,Beans,66.063,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-06-01,103.96858978271484,103.6,,,
2018-07-01,Eldoret,Beans,63.196,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-07-01,110.02842712402344,103.25,,,
2018-08-01,Eldoret,Beans,57.396,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-08-01,112.74168395996094,102.74,,,
2018-09-01,Eldoret,Beans,55.272,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-09-01,75.05390930175781,108.12,,,
2018-10-01,Eldoret,Beans,58.017,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-10-01,92.0164794921875,109.72,,,
2018-11-01,Eldoret,Beans,56.692,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-11-01,80.40758514404297,108.12,,,
2018-12-01,Eldoret,Beans,56.405,Wholesale,tonne,FAO_GIEWS,,,,,,,,2018-12-01,90.607666015625,112.28,,,
2019-01-01,Eldoret,Beans,61.33,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-01-01,87.42410278320312,102.24,,,
2019-02-01,Eldoret,Beans,60.432,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-02-01,96.80016326904295,95.96,,,
2019-03-01,Eldoret,Beans,60.734,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-03-01,82.32829284667969,96.61,,,
2019-04-01,Eldoret,Beans,66.908,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-04-01,79.25344848632812,102.13,,,
2019-05-01,Eldoret,Beans,70.968,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-05-01,106.4719009399414,104.37,,,
2019-06-01,Eldoret,Beans,78.297,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-06-01,106.58845520019533,104.72,,,
2019-07-01,Eldoret,Beans,89.993,Wholesale,tonne,FAO_GIEWS,,,,,,,,2019-07-01,93.52125549316406,103.88,,,
2006-01-15,Eldoret town (Uasin Gishu),Beans,45.85,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,36.96428571428572,,,2006-01-01,94.51001739501952,64.82,19.84,,
2006-02-15,Eldoret town (Uasin Gishu),Beans,44.02,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,58.67428571428572,,,2006-02-01,95.85819244384766,64.77,35.28,,
2006-03-15,Eldoret town (Uasin Gishu),Beans,50.54,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,158.08214285714286,,,2006-03-01,92.79762268066406,64.77,115.63,,
2006-04-15,Eldoret town (Uasin Gishu),Beans,48.6,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,292.42285714285714,36.96428571428572,,2006-04-01,89.01580047607422,65.85,274.5,19.84,
2006-05-15,Eldoret town (Uasin Gishu),Beans,53.6,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,187.0107142857143,58.67428571428572,,2006-05-01,85.20877838134766,66.7,151.59,35.28,
2006-06-15,Eldoret town (Uasin Gishu),Beans,46.06,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,133.92428571428573,158.08214285714286,,2006-06-01,102.57276916503906,70.29,77.4,115.63,
2006-07-15,Eldoret town (Uasin Gishu),Beans,41.43,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,174.90642857142856,292.42285714285714,36.96428571428572,2006-07-01,137.13482666015625,72.08,88.04,274.5,19.84
2006-08-15,Eldoret town (Uasin Gishu),Beans,29.39,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,249.7592857142857,187.0107142857143,58.67428571428572,2006-08-01,147.08111572265625,73.73,98.58,151.59,35.28
2006-09-15,Eldoret town (Uasin Gishu),Beans,36.49,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,131.14714285714285,133.92428571428573,158.08214285714286,2006-09-01,111.72425842285156,73.56,183.3,77.4,115.63
2006-10-15,Eldoret town (Uasin Gishu),Beans,38.18,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,118.34142857142857,174.90642857142856,292.42285714285714,2006-10-01,113.1352996826172,71.59,226.92,88.04,274.5
2006-11-15,Eldoret town (Uasin Gishu),Beans,42.22,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,260.3257142857143,249.7592857142857,187.0107142857143,2006-11-01,88.77892303466797,69.25,333.0,98.58,151.59
2006-12-15,Eldoret town (Uasin Gishu),Beans,40.76,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,225.4707142857143,131.14714285714285,133.92428571428573,2006-12-01,90.60655975341795,66.76,144.77,183.3,77.4
2007-01-15,Eldoret town (Uasin Gishu),Beans,43.47,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,104.14,118.34142857142857,174.90642857142856,2007-01-01,97.9200439453125,66.86,60.45,226.92,88.04
2007-02-15,Eldoret town (Uasin Gishu),Beans,46.45,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,106.28785714285712,260.3257142857143,249.7592857142857,2007-02-01,96.16935729980467,65.86,105.84,333.0,98.58
2007-03-15,Eldoret town (Uasin Gishu),Beans,42.18,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,43.61142857142857,225.4707142857143,131.14714285714285,2007-03-01,87.33650207519531,66.36,52.39,144.77,183.3
2007-04-15,Eldoret town (Uasin Gishu),Beans,46.57,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,216.2,104.14,118.34142857142857,2007-04-01,76.6133804321289,68.22,228.9,60.45,226.92
2007-05-15,Eldoret town (Uasin Gishu),Beans,45.85,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,149.99428571428572,106.28785714285712,260.3257142857143,2007-05-01,92.5995864868164,69.58,270.32,105.84,333.0
2007-06-15,Eldoret town (Uasin Gishu),Beans,47.28,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,255.73,43.61142857142857,225.4707142857143,2007-06-01,97.9723129272461,69.95,122.1,52.39,144.77
2007-07-15,Eldoret town (Uasin Gishu),Beans,47.2,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,229.84071428571428,216.2,104.14,2007-07-01,112.34625244140624,70.52,159.34,228.9,60.45
2007-08-15,Eldoret town (Uasin Gishu),Beans,45.55,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,224.66071428571428,149.99428571428572,106.28785714285712,2007-08-01,83.17320251464844,70.36,152.21,270.32,105.84
2007-09-15,Eldoret town (Uasin Gishu),Beans,41.17,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,239.07357142857143,255.73,43.61142857142857,2007-09-01,94.4888687133789,71.33,232.2,122.1,52.39
2007-10-15,Eldoret town (Uasin Gishu),Beans,44.77,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,77.80428571428571,229.84071428571428,216.2,2007-10-01,101.47301483154295,73.18,166.47,159.34,228.9
2007-11-15,Eldoret town (Uasin Gishu),Beans,48.86,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,61.597142857142856,224.66071428571428,149.99428571428572,2007-11-01,89.79544830322266,75.07,48.3,152.21,270.32
2007-12-15,Eldoret town (Uasin Gishu),Beans,51.66,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,45.347142857142856,239.07357142857143,255.73,2007-12-01,94.96749114990234,75.36,48.05,232.2,122.1
2008-04-15,Eldoret town (Uasin Gishu),Beans,83.17,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,122.37642857142858,77.80428571428571,229.84071428571428,2008-04-01,71.9048080444336,85.62,208.8,23.56,166.47
2008-05-15,Eldoret town (Uasin Gishu),Beans,87.47,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,61.88428571428572,61.597142857142856,224.66071428571428,2008-05-01,72.57379913330078,87.91,179.49,101.79,48.3
2008-06-15,Eldoret town (Uasin Gishu),Beans,86.78,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,145.2757142857143,45.347142857142856,239.07357142857143,2008-06-01,87.54842376708984,95.7,132.0,222.89,48.05
2008-07-15,Eldoret town (Uasin Gishu),Beans,67.1,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,189.4342857142857,122.37642857142858,77.80428571428571,2008-07-01,89.73957061767578,100.21,110.98,208.8,23.56
2008-08-15,Eldoret town (Uasin Gishu),Beans,56.16,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,147.02142857142857,61.88428571428572,61.597142857142856,2008-08-01,88.55410766601562,103.1,165.54,179.49,101.79
2008-09-15,Eldoret town (Uasin Gishu),Beans,59.71,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,153.65857142857143,145.2757142857143,45.347142857142856,2008-09-01,88.54255676269531,101.48,164.7,132.0,222.89
2008-10-15,Eldoret town (Uasin Gishu),Beans,61.97,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,201.3742857142857,189.4342857142857,122.37642857142858,2008-10-01,64.15979766845703,97.73,277.14,110.98,208.8
2008-11-15,Eldoret town (Uasin Gishu),Beans,62.53,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,179.22642857142858,147.02142857142857,61.88428571428572,2008-11-01,79.08097076416016,86.94,186.9,165.54,179.49
2008-12-15,Eldoret town (Uasin Gishu),Beans,58.59,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,13.447857142857144,153.65857142857143,145.2757142857143,2008-12-01,92.3664321899414,72.19,9.61,164.7,132.0
2009-01-15,Eldoret town (Uasin Gishu),Beans,68.14,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,55.46642857142858,201.3742857142857,189.4342857142857,2009-01-01,85.36947631835938,75.57,44.95,277.14,110.98
2009-02-15,Eldoret town (Uasin Gishu),Beans,68.74,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,13.079285714285716,179.22642857142858,147.02142857142857,2009-02-01,67.45267486572266,73.94,16.52,186.9,165.54
2009-03-15,Eldoret town (Uasin Gishu),Beans,64.28,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,23.00142857142857,13.447857142857144,153.65857142857143,2009-03-01,72.64462280273438,72.59,70.06,9.61,164.7
2009-04-15,Eldoret town (Uasin Gishu),Beans,70.18,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,105.84928571428571,55.46642857142858,201.3742857142857,2009-04-01,85.6884994506836,70.11,217.5,44.95,277.14
2009-05-15,Eldoret town (Uasin Gishu),Beans,69.24,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,148.36357142857145,13.079285714285716,179.22642857142858,2009-05-01,89.68086242675781,66.11,237.46,16.52,186.9
2009-06-15,Eldoret town (Uasin Gishu),Beans,59.91,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,39.68071428571428,23.00142857142857,13.447857142857144,2009-06-01,81.10958862304688,67.26,62.1,70.06,9.61
2009-07-15,Eldoret town (Uasin Gishu),Beans,66.17,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,107.29,105.84928571428571,55.46642857142858,2009-07-01,83.43962097167969,72.19,99.82,217.5,44.95
2009-08-15,Eldoret town (Uasin Gishu),Beans,66.45,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,111.40357142857144,148.36357142857145,13.079285714285716,2009-08-01,73.37187957763672,72.52,118.11,237.46,16.52
2009-09-15,Eldoret town (Uasin Gishu),Beans,72.16,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,98.74785714285714,39.68071428571428,23.00142857142857,2009-09-01,92.8399887084961,72.13,127.5,62.1,70.06
2009-12-15,Eldoret town (Uasin Gishu),Beans,77.92,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,160.08785714285713,107.29,105.84928571428571,2009-12-01,92.94691467285156,76.08,187.55,127.5,62.1
2010-01-15,Eldoret town (Uasin Gishu),Beans,75.71,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,102.7,111.40357142857144,148.36357142857145,2010-01-01,91.58102416992188,76.8,101.99,164.92,99.82
2010-02-15,Eldoret town (Uasin Gishu),Beans,75.0,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,162.87714285714287,98.74785714285714,39.68071428571428,2010-02-01,80.72535705566406,76.9,162.68,78.9,118.11
2010-03-15,Eldoret town (Uasin Gishu),Beans,75.47,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,241.71142857142857,160.08785714285713,107.29,2010-03-01,74.116943359375,76.9,204.6,187.55,127.5
2010-04-15,Eldoret town (Uasin Gishu),Beans,73.75,Wholesale,KG,WFP,Rift Valley,0.52,35.28,pulses and nuts,226.8428571428572,102.7,111.40357142857144,2010-04-01,88.76158142089844,79.9,284.4,101.99,164.92
